protocol,tcp_bytes,Quic-bytes,real_time,
6,0,,8044.69313,
6,147,,8044.693347,
6,26,,8046.282847,
6,0,,8046.355825,
6,0,,8046.942765,
6,102,,8047.017967,
6,26,,8047.126223,
6,0,,8048.58952,
6,0,,8048.631003,
6,24,,8048.820853,
6,64,,8049.523049,
17,,41,8050.170022,
6,666,,8050.571292,
6,39,,8050.5713,
17,,41,8050.571304,
6,0,,8050.596759,
6,0,,8050.596776,
6,39,,8050.597212,
6,67,,8050.659835,
6,31,,8050.660817,
6,39,,8050.660895,
6,63,,8051.462136,
6,0,,8051.462139,
6,0,,8052.046554,
17,,41,8052.536336,
6,31,,8052.771309,
6,63,,8052.879477,
6,24,,8053.972942,
6,63,,8054.478432,
6,129,,8055.026826,
6,276,,8055.499803,
17,,41,8056.186853,
17,,41,8056.186861,
17,,35,8056.188878,
17,,41,8057.882474,
6,51,,8057.882486,
6,0,,8057.882489,
6,0,,8057.906853,
17,,41,8058.158085,
6,0,,8058.317492,
6,0,,8058.652369,
17,,41,8060.451716,
17,,41,8060.655406,
17,,41,8062.120709,
6,0,,8062.425822,
6,0,,8062.435195,
17,,41,8067.436156,
6,0,,8067.533524,
6,0,,8067.701185,
17,,41,8068.698689,
17,,41,8068.791246,
6,24,,8070.432995,
6,24,,8070.600631,
6,0,,8070.600654,
6,0,,8070.60552,
6,0,,8070.646381,
17,,41,8071.739693,
17,,41,8071.795027,
17,,41,8071.85316,
17,,41,8071.911102,
6,0,,8071.946269,
17,,41,8071.969192,
6,39,,8074.028002,
6,0,,8074.028062,
6,0,,8074.03764,
6,39,,8074.092698,
6,39,,8074.207715,
6,26,,8074.430936,
6,39,,8074.432821,
17,,41,8074.578433,
6,39,,8074.872275,
6,24,,8075.600793,
6,39,,8075.744019,
6,0,,8075.818566,
6,63,,8076.814883,
6,0,,8077.056798,
6,0,,8077.057436,
6,0,,8077.058528,
6,0,,8077.059685,
6,75,,8077.060011,
6,0,,8077.061052,
6,0,,8077.061228,
17,,41,8078.614608,
17,,41,8078.787539,
17,,41,8079.467269,
17,,41,8079.50135,
6,24,,8079.822334,
17,,41,8080.683872,
6,31,,8082.980154,
6,24,,8083.667846,
6,0,,8085.45349,
17,,46,8085.679546,
6,0,,8085.680306,
17,,35,8085.682609,
17,,41,8085.73343,
17,,41,8085.786064,
17,,41,8085.840285,
6,39,,8086.392917,
6,0,,8086.477525,
6,0,,8086.548807,
17,,44,8086.951915,
17,,41,8086.951922,
17,,41,8086.951925,
17,,833,8086.951928,
17,,43,8086.953098,
6,1049,,8087.145369,
6,0,,8087.322785,
17,,41,8087.322795,
17,,41,8087.366919,
6,0,,8087.411979,
6,0,,8087.411989,
17,,41,8087.411995,
17,,41,8087.457164,
17,,41,8087.502224,
17,,41,8087.547346,
6,0,,8087.629496,
17,,41,8087.795709,
6,0,,8087.796353,
17,,41,8087.895764,
6,0,,8087.994944,
17,,41,8087.994957,
17,,41,8088.095032,
17,,1358,8088.097366,
17,,41,8089.421636,
17,,1358,8089.424009,
6,0,,8094.063657,
6,39,,8094.33688,
17,,41,8094.349705,
17,,1358,8094.351995,
17,,41,8094.552214,
6,0,,8094.92276,
6,0,,8094.92278,
6,0,,8094.922783,
6,0,,8094.922786,
6,0,,8094.922789,
6,0,,8094.922791,
6,0,,8094.922793,
6,0,,8094.922801,
6,0,,8094.922813,
17,,41,8094.922818,
6,0,,8094.922822,
6,0,,8094.925241,
6,0,,8094.92525,
17,,1358,8095.073818,
6,0,,8095.232206,
6,0,,8095.232446,
17,,41,8095.365278,
17,,44,8095.576628,
6,0,,8095.57664,
6,0,,8095.578992,
17,,33,8095.579866,
17,,1358,8095.795339,
17,,41,8095.94676,
6,0,,8095.946772,
6,0,,8095.949117,
6,0,,8096.287624,
6,0,,8096.287632,
6,747,,8096.287635,
6,0,,8096.28977,
6,355,,8096.357271,
17,,1358,8096.51595,
6,747,,8096.614498,
17,,41,8096.614509,
6,0,,8096.614513,
6,0,,8096.614516,
6,0,,8096.614523,
17,,41,8096.614527,
6,0,,8096.616684,
6,355,,8096.684199,
6,4,,8096.819612,
17,,1358,8097.236871,
6,0,,8097.3218,
17,,41,8097.321812,
6,355,,8097.367964,
6,0,,8097.40777,
6,74,,8097.40778,
6,92,,8097.407782,
6,1157,,8097.407786,
6,0,,8097.4099,
6,0,,8097.40991,
6,0,,8097.410082,
6,910,,8097.410457,
6,31,,8097.41067,
6,220,,8097.413733,
6,0,,8097.413742,
6,74,,8097.413745,
17,,41,8097.41375,
6,0,,8097.415832,
6,910,,8097.41655,
6,0,,8097.420209,
6,403,,8097.484153,
6,31,,8097.484801,
6,39,,8097.484815,
6,0,,8097.592561,
17,,41,8097.592573,
17,,1358,8097.594892,
17,,1358,8097.594998,
17,,1358,8097.595121,
17,,1358,8097.595222,
17,,1358,8097.595335,
17,,1358,8097.595451,
17,,1358,8097.59555,
17,,1358,8097.595664,
17,,1358,8097.595779,
17,,1358,8097.595894,
6,0,,8097.717673,
6,0,,8097.717682,
6,31,,8097.717685,
6,0,,8097.717689,
6,0,,8097.719721,
6,0,,8097.719836,
6,39,,8097.719842,
6,0,,8097.721936,
17,,41,8097.925428,
17,,41,8098.121018,
17,,41,8098.130139,
17,,1358,8098.317175,
17,,1358,8098.402075,
17,,41,8098.487574,
17,,1358,8098.489946,
17,,1358,8098.631566,
17,,1358,8098.7739,
17,,1358,8098.917346,
17,,41,8098.931887,
6,39,,8098.931898,
6,0,,8098.933962,
17,,41,8098.985994,
17,,1358,8099.060898,
17,,1358,8099.167806,
17,,1358,8099.274826,
17,,1358,8099.382156,
17,,1358,8099.489393,
17,,41,8099.51531,
17,,41,8099.565117,
17,,1358,8099.596708,
17,,41,8099.659281,
17,,41,8099.66939,
17,,41,8099.692478,
17,,1358,8099.704881,
17,,41,8099.719525,
17,,1358,8099.812111,
17,,41,8099.84773,
17,,46,8099.863833,
17,,33,8099.868009,
17,,1358,8099.918915,
17,,1358,8100.027023,
17,,1358,8100.134503,
17,,41,8100.138082,
17,,41,8100.202326,
17,,1358,8100.240949,
17,,41,8100.255338,
17,,41,8100.308783,
17,,1358,8100.348431,
17,,41,8100.409828,
17,,41,8100.419164,
17,,1358,8100.456135,
17,,1358,8100.563343,
17,,1358,8100.669871,
17,,41,8100.69536,
17,,41,8100.743634,
17,,1358,8100.777189,
17,,41,8100.854718,
17,,1358,8100.885225,
17,,41,8100.942869,
17,,1358,8100.992642,
17,,1358,8101.099559,
17,,1358,8101.206503,
17,,1358,8101.314571,
17,,1358,8101.421383,
17,,1358,8101.529054,
17,,41,8101.943974,
17,,1358,8101.946248,
17,,41,8102.112999,
17,,41,8102.113008,
17,,1358,8102.115328,
17,,41,8102.120158,
17,,41,8102.191879,
17,,41,8102.216108,
17,,41,8102.221154,
17,,1358,8102.22349,
17,,1358,8102.331244,
17,,1358,8102.438642,
17,,41,8102.45745,
17,,1358,8102.545721,
6,73,,8102.612978,
17,,41,8102.627484,
17,,1358,8102.629817,
17,,46,8102.653456,
17,,33,8102.656559,
17,,41,8102.658492,
17,,41,8102.667193,
17,,1358,8102.716988,
17,,41,8102.792371,
17,,1358,8102.803366,
17,,41,8102.820756,
17,,1358,8102.945654,
17,,41,8102.953132,
17,,41,8102.997381,
17,,1358,8103.089413,
17,,41,8103.108536,
17,,41,8103.134155,
17,,1358,8103.232464,
6,0,,8103.280307,
17,,41,8103.330092,
17,,1358,8103.339454,
17,,41,8103.34324,
17,,1358,8103.446621,
17,,41,8103.548239,
17,,1358,8103.550517,
17,,41,8103.554517,
17,,1358,8103.653948,
6,0,,8103.667851,
17,,1358,8103.757873,
17,,41,8103.860436,
17,,1358,8103.862725,
17,,41,8103.86762,
17,,1358,8103.965899,
17,,41,8103.966297,
17,,41,8103.970561,
17,,41,8103.983035,
17,,1358,8103.985445,
17,,1358,8103.985559,
17,,1358,8103.985673,
17,,1358,8103.985788,
17,,1358,8103.985903,
17,,1358,8103.986014,
17,,1358,8103.986128,
17,,1358,8103.986234,
17,,1358,8103.986348,
17,,1358,8103.986447,
17,,1358,8103.986562,
17,,1358,8104.090111,
17,,41,8104.093235,
17,,41,8104.123915,
17,,46,8104.154878,
17,,33,8104.157385,
17,,1358,8104.193608,
17,,41,8104.202826,
17,,1358,8104.236518,
17,,41,8104.2444,
17,,1358,8104.265844,
17,,41,8104.27215,
17,,41,8104.280584,
17,,41,8104.280591,
6,56,,8104.289545,
17,,41,8104.290701,
17,,41,8104.298888,
17,,1358,8104.314278,
17,,1358,8104.336788,
17,,41,8104.337861,
17,,41,8104.355599,
17,,1358,8104.361017,
17,,41,8104.368489,
17,,41,8104.380605,
17,,1358,8104.38299,
17,,1358,8104.383096,
17,,1358,8104.383219,
17,,1358,8104.383228,
17,,1358,8104.383434,
17,,1358,8104.383548,
17,,1358,8104.383647,
17,,1358,8104.383762,
17,,1358,8104.383876,
17,,1358,8104.383991,
17,,1358,8104.384089,
6,0,,8104.397519,
17,,41,8104.401675,
17,,1358,8104.407173,
17,,1358,8104.426658,
17,,41,8104.428755,
17,,41,8104.43931,
17,,1358,8104.446774,
17,,1358,8104.461326,
6,0,,8104.467984,
17,,1358,8104.476386,
17,,1358,8104.490293,
17,,41,8104.497404,
17,,1358,8104.504895,
17,,1358,8104.516717,
17,,1358,8104.527847,
17,,1358,8104.538939,
17,,41,8104.541987,
17,,1358,8104.55042,
17,,41,8104.564596,
17,,1358,8104.569014,
17,,41,8104.570069,
17,,41,8104.572029,
17,,45,8104.575808,
17,,41,8104.5769,
17,,33,8104.578846,
17,,1358,8104.584285,
17,,41,8104.584898,
17,,1358,8104.597966,
17,,41,8104.606194,
17,,41,8104.606205,
17,,1358,8104.608515,
17,,1358,8104.620772,
17,,1107,8104.630946,
17,,41,8104.635613,
6,80,,8104.635832,
17,,41,8104.670601,
6,107,,8104.702497,
17,,41,8104.788423,
17,,823,8104.788433,
17,,33,8104.789534,
17,,33,8104.78967,
17,,141,8104.790378,
17,,1353,8104.790574,
17,,1358,8104.802754,
17,,41,8104.812128,
17,,44,8104.812272,
17,,1358,8104.812833,
17,,33,8104.815471,
17,,1358,8104.823009,
17,,1358,8104.831295,
17,,1358,8104.838367,
17,,1358,8104.84755,
17,,1358,8104.855836,
17,,1358,8104.864093,
17,,41,8104.86581,
17,,1358,8104.872143,
17,,41,8104.8838,
17,,1358,8104.886078,
17,,41,8104.887249,
17,,1358,8104.898654,
17,,1358,8104.90883,
17,,41,8104.913892,
17,,1358,8104.91926,
17,,1358,8104.929489,
17,,1358,8104.939695,
17,,41,8104.942535,
17,,41,8104.942545,
17,,1358,8104.949897,
17,,41,8104.950739,
17,,1358,8104.959181,
17,,1358,8104.967412,
17,,1358,8104.976397,
17,,41,8104.976508,
17,,1358,8104.985926,
17,,1358,8104.994183,
17,,1358,8105.004128,
17,,1358,8105.013386,
17,,41,8105.015225,
17,,1358,8105.021679,
17,,1358,8105.030854,
17,,1358,8105.040992,
17,,41,8105.043966,
17,,1358,8105.0493,
17,,1358,8105.058502,
17,,1358,8105.067618,
17,,1358,8105.076826,
17,,41,8105.080749,
17,,1358,8105.086108,
17,,41,8105.088598,
17,,41,8105.097815,
17,,41,8105.155795,
17,,1358,8105.15812,
17,,41,8105.163949,
17,,1358,8105.166251,
17,,41,8105.170645,
17,,1358,8105.179022,
17,,41,8105.190914,
17,,1358,8105.191317,
17,,1358,8105.203377,
17,,1358,8105.212686,
17,,1358,8105.220793,
17,,41,8105.261019,
17,,41,8105.26103,
17,,1358,8105.263283,
17,,1358,8105.273405,
17,,46,8105.321425,
17,,1358,8105.323772,
17,,41,8105.326049,
17,,1358,8105.334563,
17,,1358,8105.342699,
17,,1358,8105.352279,
6,0,,8105.357861,
6,0,,8105.359318,
6,0,,8105.360417,
6,0,,8105.360552,
17,,41,8105.389297,
17,,1358,8105.391548,
17,,41,8105.394921,
17,,1358,8105.402328,
17,,41,8105.408188,
17,,41,8105.408195,
17,,1358,8105.410584,
17,,41,8105.417926,
17,,1358,8105.420203,
17,,41,8105.424098,
17,,1358,8105.430473,
17,,41,8105.431891,
17,,1358,8105.439327,
17,,1358,8105.448533,
17,,1358,8105.457833,
17,,1358,8105.466918,
17,,41,8105.502217,
17,,1358,8105.504471,
17,,41,8105.630696,
17,,1358,8105.632983,
17,,41,8105.636266,
17,,1358,8105.646714,
17,,1358,8105.658461,
17,,41,8105.758535,
17,,1358,8105.76132,
17,,41,8105.864922,
17,,41,8105.864932,
17,,1358,8105.867213,
6,39,,8105.876397,
6,24,,8105.876401,
6,0,,8105.876424,
17,,1358,8105.877353,
17,,41,8105.879527,
17,,1358,8105.886186,
17,,41,8105.88995,
17,,1358,8105.895422,
17,,41,8105.900364,
17,,1358,8105.90275,
17,,1358,8105.913621,
17,,1358,8105.921824,
17,,1358,8105.931308,
17,,41,8105.937369,
17,,41,8105.937375,
6,0,,8105.937635,
17,,1358,8105.939679,
6,129,,8105.941162,
17,,1358,8105.949954,
17,,1358,8105.958008,
17,,46,8106.002038,
17,,1358,8106.00437,
17,,41,8106.013627,
17,,1358,8106.015932,
17,,41,8106.017127,
17,,41,8106.021334,
17,,1358,8106.026211,
17,,1358,8106.035006,
17,,1358,8106.043882,
17,,1358,8106.052402,
17,,1358,8106.062662,
17,,1358,8106.071299,
17,,41,8106.087844,
17,,1358,8106.090135,
17,,41,8106.118129,
17,,1358,8106.120442,
17,,41,8106.125725,
17,,1358,8106.133101,
17,,41,8106.134042,
17,,41,8106.139498,
17,,41,8106.140749,
17,,41,8106.143118,
17,,1358,8106.145465,
17,,1358,8106.155722,
17,,41,8106.162582,
17,,41,8106.162589,
17,,1358,8106.164884,
17,,41,8106.169334,
6,63,,8106.172645,
17,,1358,8106.173709,
17,,1358,8106.183135,
17,,1358,8106.191358,
17,,1358,8106.200695,
17,,41,8106.209945,
17,,41,8106.209953,
17,,1358,8106.210346,
17,,41,8106.214939,
17,,1358,8106.217207,
17,,41,8106.21952,
17,,41,8106.223813,
17,,1358,8106.226155,
17,,1358,8106.236515,
17,,41,8106.243154,
17,,1358,8106.245469,
17,,1358,8106.24548,
17,,1358,8106.245673,
17,,46,8106.249924,
17,,33,8106.253125,
17,,41,8106.265207,
17,,1358,8106.272638,
17,,1358,8106.272651,
17,,1358,8106.272867,
17,,1358,8106.299786,
17,,1358,8106.299799,
17,,1358,8106.299998,
17,,41,8106.31875,
17,,1358,8106.325133,
17,,1358,8106.325145,
17,,1358,8106.325361,
17,,41,8106.325719,
17,,1358,8106.35194,
17,,1358,8106.35196,
17,,1358,8106.352165,
17,,1358,8106.377832,
17,,1358,8106.377941,
17,,1358,8106.378056,
17,,41,8106.383935,
17,,1358,8106.404698,
17,,1358,8106.404825,
17,,1159,8106.404923,
17,,41,8106.405675,
17,,41,8106.41052,
6,129,,8106.473511,
17,,1358,8106.531883,
17,,41,8106.554692,
17,,41,8106.554703,
17,,41,8106.633543,
17,,41,8106.644722,
17,,41,8106.650673,
17,,41,8106.651742,
17,,41,8106.666611,
17,,824,8106.666622,
17,,33,8106.667745,
17,,1358,8106.668623,
17,,1358,8106.668727,
17,,1358,8106.668841,
17,,42,8106.670004,
17,,46,8106.693533,
17,,42,8106.693542,
17,,1358,8106.695828,
17,,1358,8106.695952,
17,,1358,8106.696086,
17,,1358,8106.721791,
17,,1358,8106.721804,
17,,1358,8106.721992,
17,,43,8106.731849,
17,,1358,8106.747715,
17,,1358,8106.747734,
17,,1358,8106.747937,
17,,1358,8106.7749,
17,,1358,8106.775012,
17,,1358,8106.775126,
17,,1358,8106.800751,
17,,1358,8106.80077,
17,,1358,8106.800977,
6,0,,8106.806947,
17,,1358,8106.826906,
17,,41,8106.837634,
17,,1358,8106.839934,
17,,41,8106.8534,
17,,41,8106.853407,
17,,1358,8106.855687,
17,,1358,8106.855706,
17,,1358,8106.855914,
17,,41,8106.861483,
17,,1358,8106.891886,
17,,41,8106.899605,
17,,1358,8106.904886,
17,,41,8106.92261,
17,,1358,8106.924885,
17,,41,8106.933473,
17,,1358,8106.935724,
17,,41,8106.936861,
17,,41,8106.941358,
17,,1358,8106.943667,
17,,1358,8106.943777,
17,,1358,8106.943891,
17,,1358,8106.971591,
17,,1358,8106.971703,
6,129,,8107.03825,
17,,41,8107.062624,
17,,1358,8107.064911,
17,,1358,8107.064924,
6,0,,8107.202351,
17,,41,8107.215674,
17,,1358,8107.21802,
17,,41,8107.233685,
17,,1358,8107.235947,
17,,41,8107.248652,
17,,1358,8107.250969,
17,,41,8107.268495,
17,,41,8107.268504,
17,,1358,8107.270829,
17,,1358,8107.270937,
17,,41,8107.274711,
17,,1358,8107.277063,
17,,41,8107.279276,
17,,46,8107.286631,
17,,41,8107.286638,
17,,33,8107.289707,
17,,1358,8107.30717,
17,,1358,8107.307309,
17,,1358,8107.307413,
17,,41,8107.307705,
17,,41,8107.325018,
17,,1358,8107.334543,
17,,1358,8107.334554,
17,,1358,8107.334772,
17,,1358,8107.360037,
17,,41,8107.38311,
17,,1358,8107.385413,
17,,1358,8107.385423,
17,,41,8107.403671,
17,,1358,8107.405968,
17,,41,8107.446081,
17,,1358,8107.448381,
17,,41,8107.474573,
17,,1358,8107.476951,
17,,41,8107.605134,
17,,1358,8107.607442,
17,,1358,8107.607581,
17,,41,8107.615745,
17,,1358,8107.618085,
17,,1358,8107.61819,
17,,1358,8107.618286,
17,,41,8107.65612,
17,,1358,8107.666964,
17,,41,8107.680004,
17,,1358,8107.682327,
17,,1358,8107.682336,
17,,1358,8107.682558,
17,,41,8107.777117,
17,,41,8107.777124,
17,,1358,8107.779586,
17,,1358,8107.779602,
17,,41,8107.78347,
17,,1358,8107.785878,
17,,41,8107.946323,
17,,1358,8107.948645,
17,,1358,8107.948784,
17,,41,8107.951597,
17,,1358,8107.953877,
17,,1358,8107.953884,
17,,1358,8107.954063,
17,,41,8107.9572,
17,,41,8107.963607,
17,,41,8107.964683,
17,,1358,8107.993547,
17,,1358,8107.993563,
17,,1358,8107.993775,
17,,1358,8108.020449,
17,,1358,8108.020458,
17,,1358,8108.553559,
17,,46,8108.626425,
17,,1358,8108.628752,
17,,1358,8108.62886,
17,,41,8108.636458,
17,,1358,8108.638821,
17,,41,8108.748561,
6,0,,8108.749489,
17,,1358,8108.750853,
17,,41,8108.763558,
17,,1358,8108.765844,
17,,41,8108.767558,
17,,1358,8108.778053,
17,,1358,8108.778092,
6,0,,8108.790976,
17,,41,8108.792557,
17,,41,8108.792565,
17,,1358,8108.794845,
17,,1358,8108.794955,
17,,1358,8108.79506,
17,,41,8108.798686,
17,,1358,8108.828459,
17,,1358,8108.828485,
17,,41,8108.880637,
17,,1358,8108.883696,
17,,41,8108.910234,
17,,41,8108.910243,
17,,1358,8108.912568,
17,,1358,8108.912578,
17,,42,8108.972172,
17,,1358,8108.97444,
17,,42,8109.00695,
17,,1358,8109.009261,
17,,42,8109.009774,
17,,42,8109.009781,
17,,1358,8109.01921,
17,,1358,8109.01922,
17,,43,8109.085775,
17,,1358,8109.08803,
17,,1358,8109.088141,
17,,43,8109.090954,
17,,1358,8109.093265,
17,,43,8109.097735,
17,,1358,8109.115336,
17,,43,8109.178894,
17,,1358,8109.18125,
17,,43,8109.184036,
17,,48,8109.188822,
17,,33,8109.191857,
17,,42,8109.21619,
17,,43,8109.2162,
17,,1358,8109.218525,
17,,1358,8109.218535,
17,,1358,8109.2429,
17,,774,8109.24292,
17,,43,8109.269502,
17,,43,8109.283526,
17,,43,8109.292606,
17,,42,8109.315479,
17,,43,8109.404921,
17,,43,8109.46496,
17,,906,8109.464971,
17,,33,8109.46614,
17,,33,8109.466455,
17,,142,8109.466992,
17,,1353,8109.467237,
17,,1358,8109.467346,
17,,1358,8109.48647,
17,,1358,8109.486481,
17,,43,8109.50176,
17,,1358,8109.504022,
17,,1358,8109.50416,
17,,41,8109.514122,
17,,1358,8109.52157,
17,,41,8109.524682,
17,,1358,8109.537011,
17,,1358,8109.550159,
17,,1358,8109.563246,
17,,44,8109.668218,
17,,41,8109.668229,
17,,1358,8109.67066,
17,,1358,8109.693012,
17,,41,8109.695162,
17,,41,8109.700646,
17,,1358,8109.714968,
17,,1358,8109.731216,
17,,41,8109.742586,
17,,1358,8109.746937,
17,,41,8109.755016,
17,,1358,8109.762889,
17,,1358,8109.779062,
17,,1358,8109.794999,
17,,1358,8109.811072,
17,,1358,8109.827509,
17,,41,8109.837552,
17,,1358,8109.843975,
17,,1358,8109.860266,
17,,1358,8109.876512,
17,,41,8110.10952,
17,,1358,8110.11216,
17,,41,8110.115085,
17,,1358,8110.128564,
17,,1358,8110.145817,
17,,1358,8110.161973,
17,,1358,8110.178063,
17,,41,8110.232778,
17,,1358,8110.235091,
17,,1358,8110.252397,
17,,41,8110.318793,
17,,1358,8110.321142,
17,,41,8110.327239,
17,,41,8110.33481,
17,,1358,8110.337101,
17,,41,8110.33878,
17,,1358,8110.351179,
17,,41,8110.357797,
17,,1358,8110.364315,
17,,1358,8110.385565,
17,,1358,8110.406819,
17,,1358,8110.42915,
17,,41,8110.434874,
17,,41,8110.439804,
17,,1358,8110.449254,
17,,1358,8110.465569,
17,,41,8110.47971,
17,,1358,8110.482033,
17,,1358,8110.49818,
17,,41,8110.505617,
17,,41,8110.505624,
17,,45,8110.510843,
17,,41,8110.511932,
17,,1358,8110.513112,
17,,41,8110.519681,
17,,41,8110.519687,
17,,1358,8110.53014,
17,,1358,8110.546527,
17,,41,8110.547789,
17,,1358,8110.562292,
17,,1358,8110.578562,
17,,41,8110.582296,
17,,1358,8110.594842,
17,,41,8110.601977,
17,,1358,8110.612355,
17,,1358,8110.630656,
17,,1358,8110.64799,
17,,1358,8110.666213,
17,,1358,8110.683432,
17,,1358,8110.700769,
17,,1358,8110.719016,
17,,1358,8110.7364,
17,,1358,8110.754901,
17,,1358,8110.772157,
17,,1358,8110.789948,
17,,1358,8110.807638,
17,,1358,8110.825662,
17,,41,8110.839359,
6,614,,8110.839373,
6,39,,8110.839376,
17,,1358,8110.841608,
6,0,,8110.841669,
6,0,,8110.841675,
6,39,,8110.841924,
17,,1358,8110.857253,
17,,1358,8110.871772,
17,,1358,8110.886068,
6,69,,8110.909806,
6,31,,8110.910493,
6,39,,8110.910527,
17,,1358,8111.123167,
17,,41,8111.340669,
17,,41,8111.357474,
17,,1358,8111.359762,
17,,41,8111.366136,
17,,41,8111.370202,
17,,1358,8111.378803,
17,,1358,8111.396729,
17,,1358,8111.413343,
17,,1358,8111.431336,
17,,1358,8111.449406,
17,,1358,8111.467163,
6,39,,8111.576469,
17,,41,8111.586899,
17,,1358,8111.589207,
17,,1358,8111.607579,
17,,41,8111.653143,
17,,1358,8111.655454,
17,,41,8111.665214,
17,,1358,8111.673667,
17,,1358,8111.691954,
17,,1358,8111.709276,
17,,41,8111.890779,
17,,41,8111.890797,
6,0,,8111.890807,
17,,1358,8111.893127,
6,0,,8111.894695,
6,0,,8111.894704,
6,0,,8111.894708,
6,39,,8111.894711,
6,0,,8111.90123,
17,,1358,8111.912295,
17,,41,8111.949724,
17,,42,8111.949733,
17,,42,8111.949736,
17,,1358,8111.952037,
17,,1358,8111.971325,
17,,47,8111.98267,
17,,42,8111.985684,
17,,33,8111.985854,
17,,1358,8111.988061,
17,,1358,8112.005944,
17,,43,8112.015233,
17,,1358,8112.023711,
17,,1358,8112.037877,
17,,43,8112.113604,
17,,1358,8112.115924,
6,0,,8112.117511,
17,,43,8112.117517,
17,,42,8112.121301,
17,,1358,8112.139742,
17,,43,8112.144738,
17,,43,8112.14475,
17,,1358,8112.164513,
17,,1358,8112.182615,
17,,43,8112.192401,
17,,43,8112.19241,
17,,43,8112.200195,
17,,1358,8112.200371,
17,,1358,8112.218153,
17,,41,8112.223963,
17,,1358,8112.23558,
17,,41,8112.235696,
17,,41,8112.241176,
17,,41,8112.245322,
17,,1358,8112.252721,
17,,1358,8112.271052,
17,,1358,8112.288275,
17,,41,8112.298398,
17,,41,8112.302922,
17,,1358,8112.305194,
17,,1358,8112.324522,
17,,1358,8112.341815,
17,,1358,8112.360006,
17,,1358,8112.376333,
17,,1358,8112.393932,
17,,1358,8112.412161,
17,,41,8112.417972,
17,,1358,8112.429545,
17,,1358,8112.447805,
17,,1358,8112.465189,
17,,41,8112.473933,
17,,41,8112.482935,
17,,1358,8112.483408,
17,,1358,8112.497433,
17,,46,8112.498981,
17,,33,8112.502108,
17,,1358,8112.511555,
17,,1358,8112.535886,
17,,41,8112.537139,
17,,41,8112.546677,
17,,1358,8112.5586,
17,,1358,8112.576641,
17,,1358,8112.594804,
17,,41,8112.59575,
6,129,,8112.597045,
17,,1358,8112.612319,
17,,41,8112.627359,
17,,1358,8112.629653,
17,,41,8112.632012,
6,107,,8112.638571,
17,,1358,8112.648578,
17,,41,8112.65827,
17,,1358,8112.665881,
17,,1358,8112.684359,
17,,41,8112.696379,
17,,41,8112.69639,
17,,1358,8112.701792,
17,,1358,8112.719142,
17,,41,8112.72402,
6,39,,8112.725295,
6,24,,8112.725299,
6,0,,8112.725299,
17,,1358,8112.737448,
17,,1358,8112.754855,
17,,41,8112.756785,
17,,1358,8112.772121,
6,0,,8112.836368,
17,,41,8112.836381,
17,,1358,8112.83867,
17,,41,8112.857163,
17,,1358,8112.862511,
17,,41,8112.866675,
17,,41,8112.873277,
17,,41,8112.87817,
17,,1358,8112.88046,
17,,1358,8112.898764,
17,,41,8112.905169,
17,,1358,8112.915883,
17,,1358,8112.934359,
17,,1358,8112.951326,
17,,41,8112.969428,
17,,1358,8112.969717,
17,,1358,8112.986894,
17,,41,8112.998242,
17,,1358,8113.00463,
17,,41,8113.005524,
17,,1358,8113.022731,
17,,1358,8113.039946,
17,,1358,8113.058098,
17,,46,8113.065303,
17,,33,8113.068365,
17,,41,8113.069457,
17,,41,8113.073039,
17,,1358,8113.075282,
17,,1358,8113.093278,
17,,41,8113.103792,
17,,41,8113.103799,
6,63,,8113.106052,
17,,1358,8113.111135,
17,,41,8113.115918,
17,,41,8113.121655,
17,,1358,8113.126093,
17,,1358,8113.149262,
17,,1358,8113.172237,
17,,41,8113.177789,
17,,41,8113.181919,
17,,1358,8113.195726,
17,,41,8113.210889,
17,,1358,8113.212501,
17,,1358,8113.231458,
17,,1358,8113.249811,
17,,1358,8113.267001,
17,,1358,8113.285002,
17,,1358,8113.302074,
17,,1358,8113.320622,
17,,1358,8113.337742,
17,,1358,8113.355752,
17,,1358,8113.373348,
17,,1358,8113.390826,
17,,1358,8113.409376,
17,,41,8113.426601,
17,,168,8113.428513,
17,,41,8113.473325,
17,,41,8113.478206,
17,,41,8113.484129,
