protocol, src_addr, dst_addr, tcp_bytes,quic_bytes,real_time
17	142.250.182.174	192.168.29.162		32	60.815263000
17	142.250.182.174	192.168.29.162		1254	60.815434000
17	142.250.182.174	192.168.29.162		1258	60.815444000
17	142.250.182.174	192.168.29.162		1258	60.815455000
17	142.250.182.174	192.168.29.162		1258	60.815485000
17	142.250.182.174	192.168.29.162		1258	60.815489000
17	142.250.182.174	192.168.29.162		1258	60.815492000
17	142.250.182.174	192.168.29.162		1258	60.815501000
17	142.250.182.174	192.168.29.162		1258	60.815508000
17	142.250.182.174	192.168.29.162		1254	60.816902000
17	142.250.182.174	192.168.29.162		1258	60.816915000
17	142.250.182.174	192.168.29.162		1258	60.816921000
17	142.250.182.174	192.168.29.162		1258	60.818128000
17	142.250.182.174	192.168.29.162		1258	60.818141000
17	142.250.182.174	192.168.29.162		1258	60.818148000
17	142.250.182.174	192.168.29.162		1258	60.819421000
17	142.250.182.174	192.168.29.162		1258	60.819431000
17	142.250.182.174	192.168.29.162		1258	60.819441000
17	142.250.182.174	192.168.29.162		1258	60.821214000
17	142.250.182.174	192.168.29.162		1258	60.821224000
17	142.250.182.174	192.168.29.162		1258	60.821237000
17	142.250.182.174	192.168.29.162		1258	60.821244000
17	142.250.182.174	192.168.29.162		1258	60.822485000
17	142.250.182.174	192.168.29.162		1258	60.822495000
17	142.250.182.174	192.168.29.162		1258	60.822544000
17	142.250.182.174	192.168.29.162		1258	60.823640000
17	142.250.182.174	192.168.29.162		1258	60.823650000
17	142.250.182.174	192.168.29.162		1258	60.823660000
17	142.250.182.174	192.168.29.162		1258	60.825175000
17	142.250.182.174	192.168.29.162		1258	60.825184000
17	142.250.182.174	192.168.29.162		1258	60.825195000
17	142.250.182.174	192.168.29.162		1258	60.825206000
17	142.250.182.174	192.168.29.162		1258	60.826596000
17	142.250.182.174	192.168.29.162		1258	60.826606000
17	142.250.182.174	192.168.29.162		1258	60.826616000
17	142.250.182.174	192.168.29.162		1258	60.827925000
17	142.250.182.174	192.168.29.162		1258	60.827937000
17	142.250.182.174	192.168.29.162		1258	60.827946000
17	192.168.29.162	142.250.182.174		1258	60.837698000
17	192.168.29.162	142.250.182.174		1258	60.838808000
17	142.250.182.174	192.168.29.162		1258	60.841251000
17	192.168.29.162	142.250.182.174		1258	60.841365000
6	192.168.29.162	142.250.182.174	39		60.841373000
17	142.250.182.174	192.168.29.162		1258	60.842241000
17	142.250.182.174	192.168.29.162		1258	60.844791000
6	142.250.182.174	192.168.29.162	0		60.844841000
17	192.168.29.162	142.250.182.174		1258	60.854038000
17	192.168.29.162	142.250.182.174		1258	60.854051000
17	192.168.29.162	142.250.182.174		88	60.854055000
6	192.168.29.162	142.250.182.174	118		60.856145000
6	192.168.29.162	142.250.182.174	98		60.856150000
17	192.168.29.162	142.250.182.174		1258	60.857253000
6	192.168.29.162	142.250.207.237	0		60.857269000
17	192.168.29.162	142.250.182.174		1258	60.857274000
6	192.168.29.162	142.250.207.234	0		60.859395000
6	192.168.29.162	142.250.207.237	0		60.859401000
6	192.168.29.162	142.250.194.35	0		60.859405000
6	142.250.182.174	192.168.29.162	0		60.859589000
6	142.250.182.174	192.168.29.162	0		60.859600000
17	142.250.182.174	192.168.29.162		1258	60.860829000
17	142.250.182.174	192.168.29.162		1258	60.860870000
6	142.250.207.237	192.168.29.162	0		60.860932000
6	142.250.207.234	192.168.29.162	0		60.862926000
6	142.250.207.237	192.168.29.162	0		60.863044000
6	142.250.194.35	192.168.29.162	0		60.863047000
17	192.168.29.162	142.250.182.174		1258	60.863514000
6	192.168.29.162	142.250.182.174	0		60.863535000
6	192.168.29.162	142.250.182.174	35		60.863539000
6	192.168.29.162	142.250.182.174	35		60.863542000
6	192.168.29.162	142.250.182.174	0		60.863546000
1,17	192.168.29.162,142.250.182.174	142.250.182.174,192.168.29.162		1258	60.863550000
6	192.168.29.162	216.58.200.164	0		60.863554000
6	192.168.29.162	142.250.194.86	0		60.863563000
1,17	192.168.29.162,142.250.182.174	142.250.182.174,192.168.29.162		1258	60.864634000
1,17	192.168.29.162,142.250.182.174	142.250.182.174,192.168.29.162		816	60.864639000
1,17	192.168.29.162,142.250.182.174	142.250.182.174,192.168.29.162		166	60.864643000
1,17	192.168.29.162,142.250.182.174	142.250.182.174,192.168.29.162		32	60.864646000
1,17	192.168.29.162,142.250.182.174	142.250.182.174,192.168.29.162		1254	60.865746000
6	142.250.182.174	192.168.29.162	1400		60.867024000
6	142.250.182.174	192.168.29.162	1400		60.867035000
6	216.58.200.164	192.168.29.162	0		60.867037000
17	142.250.182.174	192.168.29.162		1258	60.867390000
6	142.250.194.86	192.168.29.162	0		60.867477000
6	142.250.182.174	192.168.29.162	1400		60.906217000
6	142.250.182.174	192.168.29.162	1400		60.906241000
17	142.250.182.174	192.168.29.162		1258	60.931902000
17	142.250.182.174	192.168.29.162		822	60.931916000
17	142.250.182.174	192.168.29.162		160	60.931918000
17	142.250.182.174	192.168.29.162		32	60.931920000
6	142.250.182.174	192.168.29.162	1400		60.952802000
6	142.250.182.174	192.168.29.162	1400		60.952821000
6	142.250.182.174	192.168.29.162	1400		60.999402000
6	142.250.182.174	192.168.29.162	1400		60.999430000
6	192.168.29.162	142.250.206.131	0		61.075429000
6	192.168.29.162	142.250.195.10	0		61.075438000
6	192.168.29.162	142.250.182.174	0		61.076308000
6	192.168.29.162	142.250.194.86	0		61.076318000
6	192.168.29.162	142.250.194.86	517		61.077733000
6	192.168.29.162	142.250.182.174	0		61.077741000
6	142.250.194.86	192.168.29.162	0		61.077939000
6	142.250.206.131	192.168.29.162	0		61.078966000
6	142.250.195.10	192.168.29.162	0		61.079025000
6	142.250.182.174	192.168.29.162	1400		61.079825000
17	192.168.29.162	142.250.182.174		1258	61.079940000
6	142.250.182.174	192.168.29.162	1400		61.079943000
17	192.168.29.162	142.250.182.174		81	61.079956000
17	192.168.29.162	142.250.182.174		41	61.079959000
6	192.168.29.162	142.250.182.174	0		61.081063000
6	192.168.29.162	142.250.182.174	0		61.081987000
6	192.168.29.162	142.250.206.131	0		61.081992000
6	192.168.29.162	142.250.195.10	0		61.081996000
6	192.168.29.162	142.250.206.131	517		61.083526000
6	192.168.29.162	142.250.182.174	0		61.083532000
6	192.168.29.162	142.250.195.10	517		61.083536000
